para,label,document
"Unless mentioned otherwise, all manipulations have been performed under an atmosphere of argon in a glove box, or using standard Schlenk techniques. NMR spectra were recorded on a Varian Unity Inova 300 MHz spectrometer. All 31P chemical shifts are relative to 85% H3PO4. 1H and 13C chemical shifts were measured relative to the solvent peaks but they are reported relative to TMS. RuCl 3 .3H 2 O was purchased from Pressure Chemicals. Ru-MACHO (VI), RuCl 2 (Ph 2 PC 2 H 4 NH 2 ) 2 (V), and Milstein's catalyst III were purchased from Strem Chemicals. All other compounds and anhydrous grade solvents were obtained from Aldrich and Alfa Aesar. Commercial anhydrous grade ethanol was further distilled over sodium metal and stored in the argon glovebox. RuHCl(CO)(AsPh 3 ) 3 [D. Spasyuk, S. Smith, D. G. Gusev, Angew. Chem. 2012, 51, 2772-2775] and RuCl 2 (PPh 3 ) 3 [S. Rajagopal, S. Vancheesan, J. Rajaram, J. C. Kuriacose, J. Mol. Cat. 1983, 22, 131-135] were prepared according to previously reported methods.
",0,US10112887-20181030.txt
"Example 1. Synthesis of EtS(CH2)2NH2
",0,US10112887-20181030.txt
"All manipulations were carried in air. In a 250 mL flask, 24 g (0.191 mol) of NaOH was dissolved in 100 mL of CH 3 OH and EtSH (15 g, 0.242 mol) was added. After 10 minutes of reaction, 28.07 g (0.242 mol) of 2-chloroethylamine hydrochloride was slowly added to the mixture and the reaction was left to stir overnight. In the following morning, methanol was removed in vacuo and the remaining semisolid was extracted with 3×30 mL of Et 2 O. The obtained extract was filtered through a short plug (2 cm×1 cm) of Al 2 O 3 and ether was removed under reduced pressure (15 mm Hg) to yield a pale yellow oil (23.4 g, 92%)
",0,US10112887-20181030.txt
"1 H NMR ([D6]Benzene) δ=2.54 (t, J=6.2 Hz, 2H, CH 2 ), 2.25 (t, J=6.2 Hz, 2H, CH 2 ), 2.18 (q, J=7.4 Hz, 2H, SCH 2 ), 1.02 (t, J=7.4 Hz, 3H, CH 3 ), 0.76 (br, 2H, NH 2 ). 13 C{ 1 H} NMR ([D6]Benzene) δ=41.72 (s, 1C, NCH 2 ), 36.22 (s, 1C, CH 2 S), 25.72 (s, 1C, SCH 2 ), 15.11 (s, 1C, CH 3 ).
",0,US10112887-20181030.txt
"Example 2. Synthesis of (EtS(CH2)2)2NH
",0,US10112887-20181030.txt
"All manipulations were carried in air. To a solution of bis(2-chloroethyl)amine hydrochloride (23.9 g, 0.134 mol) in 80 mL of methanol were added NaOH (6.27 g, 0.157 mol) and sodium ethanethiolate (25 g, 0.298 mol). The resulting mixture was stirred overnight at room temperature. After that time, methanol was removed in vacuo. The remaining yellow slurry was extracted with 3×15 mL of Et 2 O and the obtained extract was filtered through a short plug (2 cm×1 cm) of Al 2 O 3 . The solvent was removed in vacuo to yield a pale yellow oil (23.0 g, 89%).
",0,US10112887-20181030.txt
"Alternatively, (EtS(CH 2 ) 2 ) 2 NH was prepared by the following, slightly different method. Again all manipulations were performed in air. To a solution of NaOH (6.27 g, 0.157 mol) and sodium ethanethiolate (25 g, 0.298 mol) in 80 mL of methanol was slowly added bis(2-chloroethyl)amine hydrochloride (23.9 g, 0.134 mol) in 65 ml of methanol. The mixture was stirred overnight at room temperature, and then the solvent was removed under reduced pressure. The resulting yellow slurry was extracted with 3×20 mL of hexane and the obtained extract was filtered through a short plug (2×1 cm) of basic alumina. The solvent was evaporated to give a pale yellow oil with the same yield as above (23.0 g, 89%).
",0,US10112887-20181030.txt
"1 H NMR ([D6]Benzene) δ=2.62 (t, J=6.6 Hz, 4H, 2×NCH 2 ), 2.46 (t, J=6.5 Hz, 4H, 2×SCH 2 ), 2.27 (q, J=7.4 Hz, 4H, 2×SCH 2 ), 1.42 (br, 1H, NH), 1.06 (t, J=7.4 Hz, 6H, 2×CH 3 ). 13 C{ 1 H} NMR ([D6]Benzene) δ=49.04 (s, 2C, 2×NCH 2 ), 32.50 (s, 2C, 2×CH 2 S), 26.03 (s, 2C, 2×SCH 2 ), 15.15 (s, 2C, 2×CH 3 ).
",0,US10112887-20181030.txt
"Example 3. Synthesis of (EtSC2H4)2O
",0,US10112887-20181030.txt
"All manipulations were performed in air. To a solution of NaSEt (5.41 g, 64.4 mmol) in 40 mL of methanol was added a solution of bis(2-chloroethyl) ether (4.6 g, 32.2 mmol) in 20 mL of methanol. The mixture was stirred overnight at 40° C., and then the solvent was removed under reduced pressure. The resulting slurry was extracted with 2×20 mL of hexanes and the obtained extract was filtered through a short plug (2×1 cm) of basic alumina. The solvent was evaporated to give a transparent oil (4.07 g, 64%). 1 H NMR ([D6]Benzene) δ 3.39 (t, J=6.9 Hz, 4H, OCH 2 ), 2.52 (t, J=6.9 Hz, 4H, CH 2 S), 2.31 (q, J=7.4 Hz, 4H, SCH 2 ), 1.05 (t, J=7.4 Hz, 6H, CH 3 ). 13 C{1H} NMR ([D6]Benzene) δ 71.38 (s, 2C, CH 2 O), 31.50 (s, 2C, CH 2 S), 26.66 (s, 2C, SCH 2 ), 15.13 (s, 2C, CH 3 ).
",0,US10112887-20181030.txt
"Example 4. Synthesis of (EtSC2H4)2NMe
",0,US10112887-20181030.txt
"All manipulations were performed in air. A mixture of (EtS(CH 2 ) 2 ) 2 NH (500 mg, 2.59 mmol), formic acid (477 mg, 10.36 mmol) and 1 mL of formaldehyde (40% in water) was refluxed for 2 h. The reaction mixture was cooled, treated with 10 mL of a 20% aqueous solution of NaOH and extracted with 3×10 mL of Et 2 O. The combined ether solution was washed with 2×10 mL of water and evaporated under vacuum. The residue was further dried under vacuum at 50° C. The product was isolated as a transparent oil. Yield: 397 mg (65%). 1 H NMR ([D]Chloroform) δ 2.65-2.59 (m, 8H, CH 2 ), 2.54 (q, J=7.4 Hz, 4H, SCH 2 ), 2.28 (s, 3H, NCH 3 ), 1.25 (t, J=7.4 Hz, 6H, CH 3 ). 13 C{1H} NMR ([D]Chloroform) δ 57.49 (s, NCH 2 ), 42.15 (s, NCH 3 ), 29.30 (s, CH 2 S), 26.29 (s, SCH 2 ), 14.98 (s, CH 3 ).
",0,US10112887-20181030.txt
"Example 5. Synthesis of RuCl2(PPh3)[(EtS(CH2)2)2NH], (1)
",0,US10112887-20181030.txt
"A 100 mL Schlenk flask containing a mixture of RuCl 2 (PPh 3 ) 3 (5.00 g, 5.22 mmol) and (EtS(CH 2 ) 2 ) 2 NH (1.01 g, 5.23 mmol) in 40 mL of toluene was heated at 100° C. for 2 h to get a yellow suspension. The product was filtered in air, washed with 10-15 mL of Et 2 O giving a cream yellow solid which was dried under vacuum for 2 h. Yield: 2.98 g (91%). The compound was isolated as a mixture of three isomers differing by the relative orientation of the SEt groups with respect to the SNS ligand plane. The synthesis was repeated using a mixture of RuCl 2 (PPh 3 ) 3 (15.00 g, 15.66 mmol) and (EtS(CH 2 ) 2 ) 2 NH (3.03 g, 15.7 mmol) in 50 mL of toluene. The yield was 8.64 g (88%) and the product was again isolated as a mixture of the three isomers differing by the relative orientation of the SEt groups with respect to the SNS ligand plane. 1 H{ 31 P} NMR ([D2]DCM) δ 7.70-7.38 (m), 7.40-6.95 (m), 5.21 (br, NH), 4.99 (br, NH), 4.61 (br, NH), 3.25 (m), 3.06 (m), 2.97-2.58 (m), 2.46-2.24 (m), 1.71-1.39 (m), 1.03 (t, J=7.0 Hz, CH 3 ), 1.04 (t, J=7.0 Hz, CH 3 ). 13 C{ 1 H} NMR ([D2]DCM) δ major isomer =137.42 (d, J(CP)=39.3 Hz, 3C, {PAr}C ipso ), 134.87 (d, J(CP)=10.0 Hz, 6C, {PAr}C ortho ), 129.46 (d, J(CP)=6.7 Hz, 3C, {PAr}C para ), 127.91 (d, J(CP)=9.4 Hz, 6C, {PAr}C meta ), 49.24 (s, 2C, 2×NCH 2 ), 39.81 (s, 2C, 2×CH 2 S), 29.96 (s, 2C, 2×SCH 2 ), 13.23 (s, 2C, 2×CH 3 ). 31 P{ 1 H} NMR ([D2]DCM) δ=51.08 (major isomer, s, 1P), 49.51 (minor isomer, br. s, 1P), 48.02 (minor isomer, br. s, 1P).
",0,US10112887-20181030.txt
"Example 6. Synthesis of OsCl2(PPh3)[(EtS(CH2)2)2NH] (2)
",0,US10112887-20181030.txt
"A 50 mL Schlenk flask containing a mixture of OsCl 2 (PPh 3 ) 3 (3.00 g, 3.07 mmol) and (EtS(CH 2 ) 2 ) 2 NH (0.594 g, 3.07 mmol) in 25 mL of toluene was heated at 100° C. for 2 h to get a yellow suspension. The product was filtered in air, washed with 10-15 mL of Et 2 O giving an orange solid which was dried under vacuum for 2 h. Yield: 1.91 g (87%). The compound was isolated as a mixture of 3 isomers differing by the relative orientation of the SEt groups with respect to the SNS ligand plane. 1 H{ 31 P} NMR ([D2]DCM) δ sum 7.70-7.38 (m), 7.40-6.95 (m), 5.21 (br, NH), 4.99 (br, NH), 4.61 (br, NH), 3.25 (m), 3.06 (m), 2.97-2.58 (m), 2.46-2.24 (m), 1.71-1.39 (m), 1.04 (t, J=7.0 Hz, CH 3 ), 0.936 (br, CH 3 ). 13 C{ 1 H} NMR ([D2]DCM) δ major isomer =139.20 (d, J(CP)=46.3 Hz, 3C, {ArP}C ipso ), 134.72 (d, J(CP)=9.9 Hz, 6C, {ArP}C meta ), 129.34 (d, J(CP)=7.9 Hz, 3C, {ArP}C para ), 127.86 (d, J(CP)=9.3 Hz, 6C, {ArP}C meta ), 50.14 (s, 2C, 2×NCH 2 ), 40.27 (s, 2C, 2×CH 2 S), 30.81 (s, 2C, 2×SCH 2 ), 12.99 (s, 2C, 2×CH 3 ). 31 P{ 1 H} NMR ([D2]DCM) δ=2.00 (major isomer, s, 1P), −0.23 (minor isomer, br. s, 1P), −2.35 (minor isomer, br. s, 1P).
",0,US10112887-20181030.txt
"Example 7. Synthesis of RuHCl(PPh3)[(EtS(CH2)2)2NH], (3)
",0,US10112887-20181030.txt
"A 100 mL Schlenk flask containing a mixture of RuHCl(PPh 3 ) 3 (4.80 g, 5.20 mmol) and (EtSC 2 H 4 ) 2 NH (1.01 g, 5.23 mmol) in 30 mL of toluene was heated at 100° C. for 2 h to form a dark-green solution. Diethyl ether (10 mL) was added and the product was left to crystallize in a freezer. The precipitate was filtered, washed with 20 mL of ether to give a dark-green solid which was dried under vacuum for 2 h. Yield: 1.97 g (64%). The product was isolated as a mixture of 3 isomers differing by the relative orientation of the SEt groups with respect to the SNS ligand plane. 1 H NMR ([D2]DCM) δ 8.04-7.39 (m, {Ph}H ortho ), 7.47-6.93 (m, {Ph}H meta +{Ph}H para ), 4.79, 4.63, 4.21 (br, NH), 3.64-3.00 (m, CH 2 ), 3.07-2.48 (m, CH 2 ), 2.21-1.70 (m, CH 2 ), 0.84 (t, J(HH)=7.2 Hz, 2×CH 3 ), −20.16 (d, J(HP)=26.1 Hz RuH), −21.01 (d, J(HP)=25.4 Hz, RuH), −21.55 (d, J(HP)=27.4 Hz, RuH). 13 C{1H} NMR ([D2]DCM) of the major isomer, δ 140.35 (d, J(CP)=38.4 Hz, {Ph}C ipso ), 134.14 (d, J(CP)=11.0 Hz, {Ph}C ortho ), 128.55 (s, {Ph}C para ), 127.44 (d, J(CP)=8.9 Hz, {Ph}C meta ), 51.33 (s, NHCH 2 ), 37.35 (s, CH 2 S), 36.24 (s, SCH 2 ), 13.94 (s, CH 3 ). 31 P{1H} NMR ([D2]DCM) δ 72.62 (s, 34%), 70.86 (s, 35%), 68.31 (s, 31%). Anal. Calcd for C 26 H 35 ClNPRuS 2 : C, 52.64; H, 5.95; N, 2.36. Found: C, 52.35; H, 5.86; N, 1.81.
",0,US10112887-20181030.txt
