,index,para,label,document,predictions
303,303,"As used herein, the term “substituted” means a group substituted by one to four or more substituents, such as, alkyl, halo, trifluoromethyl, trifluoromethoxy, hydroxy, alkoxy, cycloalkyoxy, heterocylooxy, oxo, alkanoyl, aryl, aryloxy, aralkyl, alkanoyloxy, amino, alkylamino, alkylaminoalkyl, alkylamido, arylamino, aralkylamino, cycloalkylamino, heterocycloamino, mono and disubstituted amino in which the two substituents on the amino group are selected from alkyl, aryl, aralkyl, alkanoylamino, aroylamino, aralkanoylamino, substituted alkanoylamino, substituted arylamino, substituted aralkanoylamino, hydroxy, hydroxyalkyl, alkoxyalkyl, thiol, alkylthio, arylthio, aralkylthio, cycloalkylthio, heterocyclothio, alkylthiono, arylthiono, aralkylthiono, alkylsulfonyl, arylsulfonyl, aralkylsulfonyl, sulfonamido (e.g., SO 2 NH 2 ), substituted sulfonamido, nitro, cyano, carboxy, carbamyl (e.g., CONH 2 ), substituted carbamyl (e.g., CONH alkyl, CONH aryl, CONH aralkyl or instances where there are two substituents on the nitrogen selected from alkyl, aryl or aralkyl), alkoxycarbonyl, aryl, substituted aryl, guanidino and heterocyclos, such as, indolyl, imidazolyl, furyl, thienyl, thiazolyl, pyrrolidyl, pyridyl, pyrimidyl and the like. Wherein, as noted above, the substituents themselves are further substituted, such further substituents are selected from the group consisting of halogen, alkyl, alkoxy, aryl and aralkyl.
",0,US08598312-20131203.txt,0
304,304,"As used herein, the term “alkyl” means a saturated straight chain or branched non-cyclic hydrocarbon having from 1 to 20 carbon atoms, preferably 1-10 carbon atoms and most preferably 1-4 carbon atoms. Representative saturated straight chain alkyls include -methyl, -ethyl, -n-propyl, -n-butyl, -n-pentyl, -n-hexyl, -n-heptyl, -n-octyl, -n-nonyl and -n-decyl; while saturated branched alkyls include -isopropyl, -sec-butyl, -isobutyl, -tert-butyl, -isopentyl, 2-methylbutyl, 3-methylbutyl, 2-methylpentyl, 3-methylpentyl, 4-methylpentyl, 2-methylhexyl, 3-methylhexyl, 4-methylhexyl, 5-methylhexyl, 2,3-dimethylbutyl, 2,3-dimethylpentyl, 2,4-dimethylpentyl, 2,3-dimethylhexyl, 2,4-dimethylhexyl, 2,5-dimethylhexyl, 2,2-dimethylpentyl, 2,2-dimethylhexyl, 3,3-dimethylpentyl, 3,3-dimethylhexyl, 4,4-dimethylhexyl, 2-ethylpentyl, 3-ethylpentyl, 2-ethylhexyl, 3-ethylhexyl, 4-ethylhexyl, 2-methyl-2-ethylpentyl, 2-methyl-3-ethylpentyl, 2-methyl-4-ethylpentyl, 2-methyl-2-ethylhexyl, 2-methyl-3-ethylhexyl, 2-methyl-4-ethylhexyl, 2,2-diethylpentyl, 3,3-diethylhexyl, 2,2-diethylhexyl, 3,3-diethylhexyl and the like. An alkyl group can be unsubstituted or substituted. Unsaturated alkyl groups include alkenyl groups and alkynyl groups, which are discussed below.
",0,US08598312-20131203.txt,0
305,305,"As used herein, the term “alkenyl” means a straight chain or branched non-cyclic hydrocarbon having from 2 to 20 carbon atoms, more preferably 2-10 carbon atoms, most preferably 2-6 carbon atoms, and including at least one carbon-carbon double bond. Representative straight chain and branched (C 2 -C 10 )alkenyls include -vinyl, -allyl, -1-butenyl, -2-butenyl, -isobutylenyl, -1-pentenyl, -2-pentenyl, -3-methyl-1-butenyl, -2-methyl-2-butenyl, -2,3-dimethyl-2-butenyl, -1-hexenyl, -2-hexenyl, -3-hexenyl, -1-heptenyl, -2-heptenyl, -3-heptenyl, -1-octenyl, -2-octenyl, -3-octenyl, -1-nonenyl, -2-nonenyl, -3-nonenyl, -1-decenyl, -2-decenyl, -3-decenyl and the like. The double bond of an alkenyl group can be unconjugated or conjugated to another unsaturated group. An alkenyl group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
306,306,"As used herein, the term “alkynyl” means a straight chain or branched non-cyclic hydrocarbon having from 2 to 20 carbon atoms, more preferably 2-10 carbon atoms, most preferably 2-6 carbon atoms, and including at lease one carbon-carbon triple bond. Representative straight chain and branched —(C 2 -C 10 )alkynyls include -acetylenyl, -propynyl, -1-butynyl, -2-butynyl, -1-pentynyl, -2-pentynyl, -3-methyl-1-butynyl, -4-pentynyl, -1-hexynyl, -2-hexynyl, -5-hexynyl, -1-heptynyl, -2-heptynyl, -6-heptynyl, -1-octynyl, -2-octynyl, -7-octynyl, -1-nonynyl, -2-nonynyl, -8-nonynyl, -1-decynyl, -2-decynyl, -9-decynyl, and the like. The triple bond of an alkynyl group can be unconjugated or conjugated to another unsaturated group. An alkynyl group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
307,307,"As used herein, the term “acyl” means an alkanoyl or aroyl group, including acetyl, benzoyl, pivaloyl, cinnamoyl, and the like.
",0,US08598312-20131203.txt,0
308,308,"As used herein, the term “halogen” or “halo” means fluorine, chlorine, bromine, or iodine.
",0,US08598312-20131203.txt,0
309,309,"As used herein, the term “sulfonamido” means aryl-SONH— or alkyl-SONH, wherein aryl and alkyl are as defined above, including benzenesulfonamido, methanesulfonamido, and the like.
",0,US08598312-20131203.txt,0
310,310,"As used herein, the term “alkyl sulfonyl” means —SO 2 -alkyl, wherein alkyl is defined as above, including —SO 2 —CH 3 , —SO 2 —CH 2 CH 3 , —SO 2 —(CH 2 ) 2 CH 3 , —SO 2 —(CH 2 ) 3 CH 3 , —SO 2 —(CH 2 ) 4 —CH 3 , —SO 2 —(CH 2 ) 5 CH 3 and the like, and also includes alkyl slufonic acid, including —CH 2 —SO 3 H, (CH 2 ) 2 —SO 3 H, and the like.
",0,US08598312-20131203.txt,0
311,311,"As used herein, the term “carboxyl” and “carboxy” mean —COO − .
",0,US08598312-20131203.txt,0
312,312,"As used herein, the term “alkoxy” means —O-(alkyl), wherein alkyl is defined above, including —OCH 3 , —OCH 2 CH 3 , —O(CH 2 ) 2 CH 3 , —O(CH 2 ) 3 CH 3 , —O(CH 2 ) 4 —CH 3 , —O(CH 2 ) 5 CH 3 , and the like.
",0,US08598312-20131203.txt,0
313,313,"As used herein, the term “alkoxycarbonyl” means —C(═O)O-(alkyl), wherein alkyl is defined above, including —C(═O)O—CH 3 , —C(═O)O—CH 2 CH 3 , —C(═O)O—(CH 2 ) 2 CH 3 , —C(═O)O—(CH 2 ) 3 CH 3 , —C(═O)O—(CH 2 ) 4 —CH 3 , —C(═O)O—(CH 2 ) 5 CH 3 , and the like. In a preferred embodiment, the esters are biohydrolyzable (i.e., the ester is hydrolyzed to a carboxylic acid in vitro or in vivo).
",0,US08598312-20131203.txt,0
314,314,"As used herein, the term “alkoxyalkyl” means -(alkyl)-O-(alkyl), wherein each “alkyl” is independently an alkyl group as defined above, including —CH 2 OCH 3 , —CH 2 OCH 2 CH 3 , —(CH 2 ) 2 OCH 2 CH 3 , —(CH 2 ) 2 —O—(CH 2 ) 2 CH 3 , and the like.
",0,US08598312-20131203.txt,0
315,315,"As used herein, the term “aryl” means a carbocyclic aromatic ring containing from 5 to 14 ring atoms. The ring atoms of a carbocyclic aryl group are all carbon atoms. Aryl ring structures include compounds having one or more ring structures such as mono-, bi-, or tricylic compounds as well as benzo-fused carbocyclic moieties such as 5,6,7,8-tetrahydronaphthyl and the like. Preferably, the aryl group is a monocyclic ring, bicyclic ring or tricyclic ring. Representative aryl groups include, but are not limited to, phenyl, tolyl, anthracenyl, fluorenyl, indenyl, azulenyl, phenanthrenyl and naphthyl. A carbocyclic aryl group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
316,316,"As used herein, the term “heteroatom” means an atom other than carbon, and in a specific embodiment N, O or S.
",0,US08598312-20131203.txt,0
317,317,"As used herein, the term “heteroatom group” means a group containing one or more heteroatoms, C and H, including carboxamido, amindino, imino, guanidino, ureido, carbamoyl, and the like.
",0,US08598312-20131203.txt,0
318,318,"As used herein, the term “heteroaryl” means an aromatic ring containing from 5 to 14 ring atoms and the ring atoms contain at least one heteroatom, preferably 1 to 3 heteroatoms, independently selected from nitrogen, oxygen, or sulfur. Heteroaryl ring structures include compounds having one or more ring structures such as mono-, bi-, or tricyclic compounds as well as fused heterocyclic moities. Representative heteroaryls are triazolyl, tetrazolyl, oxadiazolyl, pyridyl, furyl, benzofuranyl, thiophenyl, benzothiophenyl, quinolinyl, pyrrolyl, indolyl, oxazolyl, benzoxazolyl, imidazolyl, benzimidazolyl, thiazolyl, benzothiazolyl, isoxazolyl, pyrazolyl, isothiazolyl, pyridazinyl, pyrimidinyl, pyrazinyl, triazinyl, cinnolinyl, phthalazinyl, quinazolinyl, benzoquinazolinyl, acridinyl, pyrimidyl, oxetanyl, azepinyl, piperazinyl, morpholinyl, dioxanyl, thietanyl and oxazolyl. A heteroaryl group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
319,319,"As used herein, the term “carbocyclic” means a carbocyclic ring containing from 5 to 14 ring atoms. The ring atoms of a carbocyclic group are all carbon atoms. Carbocyclic ring structures include compounds having one or more ring structures such as mono-, bi-, or tricylic compounds as well as fused carbocyclic and aryl moieties such a naphthalene, anthracene, indane, indene, phenalene, phenanthrene, benzocyclobutane, benzocycloheptane, tetrahydronaphthalene, and the like. Preferably, the carbocyclic group is a monocyclic ring, bicyclic ring or tricyclic ring. Representative carbocyclic groups include, but are not limited to, cyclopropyl, cyclobutyl, cyclopentyl, cyclohexyl, cycloheptyl, cyclooctyl and the like. A carbocyclic aryl group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
320,320,"As used herein, the term “heterocyclic” means an ring containing from 5 to 14 ring atoms and the ring atoms contain at least one heteroatom, preferably 1 to 3 heteroatoms per ring, independently selected from nitrogen, oxygen, or sulfur. Heterocyclic ring structures include compounds having one or more ring structures such as mono-, bi-, or trycylic compounds as well as fused heterocyclic moities. Representative heterocyclics include morpholinyl, pyrrolidinonyl, pyrrolidinyl, piperidinyl, hydantoinyl, valerolactamyl, oxiranyl, oxetanyl, tetrahydrofuranyl, tetrahydropyranyl, tetrahydropyridinyl, tetrahydroprimidinyl, tetrahydrothiophenyl, tetrahydrothiopyranyl, tetrahydropyrimidinyl, tetrahydrothiophenyl, tetrahydrothiopyranyl, imidazolidinyl, isoxazolidinyl, isothiazolidinyl, oxazinanyl, piperazinyl, thiazinanyl, quinolinyl, chromenyl, oxathiolanyl and the like. A heterocyclic group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
321,321,"As used herein, the term “bicyclic” means a two-ringed system containing from 9-14 carbon atoms wherein one or more, preferably 1-4 or 1-2, of the carbon atoms may be replaced with a heteroatom such as O, N or S. The bicyclic ring system may be saturated, unsaturated, aromatic or non-aromatic. Representative bicyclic rings include, but are not limited to, indole, isoquinoline, quinoline, tetrahydroisoquinoline, and benzofuran.
",0,US08598312-20131203.txt,0
322,322,"As used herein, the term “tricyclic” means a three-ringed system containing from 13-17 carbon atoms wherein one or more, preferably 1-6 or 1-3, of the carbon atoms may be replaced with a heteroatom such as O, N or S. The tricyclic ring system may be saturated, unsaturated, aromatic or non-aromatic. Representative tricyclic rings include, but are not limited to, carbazole, phenothiazine, dibenzofuran and fluorene.
",0,US08598312-20131203.txt,0
323,323,"As used herein, the term “aryloxy” means —O— aryl group, wherein aryl is as defined above. An aryloxy group can be unsubstituted or substituted.
",0,US08598312-20131203.txt,0
324,324,"As used herein, the term “arylalkyl” means -(alkyl)-(aryl), wherein alkyl and aryl are defined above, including —(CH 2 )phenyl, —(CH 2 ) 2 -phenyl, —(CH 2 ) 3 -phenyl, —CH(phenyl) 2 , —CH(phenyl) 3 , —(CH 2 )tolyl, —(CH 2 )anthracenyl, —(CH 2 )fluorenyl, —(CH 2 )indenyl, —(CH 2 )azulenyl, —(CH 2 )pyridinyl, —(CH 2 )naphthyl, and the like.
",0,US08598312-20131203.txt,0
325,325,"As used herein, the term “heteroarylalkyl” means -(alkyl)-(heteroaryl), wherein alkyl and heteroaryl are defined above, including —CH 2 -triazolyl, —CH 2 -tetrazolyl, —CH 2 -oxadiazolyl, —CH 2 -pyridyl, —CH 2 -furyl, —(CH 2 ) 2 -furyl, —CH 2 -benzofuranyl, —CH 2 -thiophenyl, —CH 2 -benzothiophenyl, —CH 2 -quinolinyl, —CH 2 -pyrrolyl, —CH 2 -indolyl, —CH 2 -oxazolyl, —CH 2 -benzoxazolyl, —CH 2 -imidazolyl, —(CH 2 ) 2 -imidazolyl, —CH 2 -benzimidazolyl, —CH 2 -thiazolyl, —CH 2 -benzothiazolyl, —CH 2 -isoxazolyl, —CH 2 -pyrazolyl, —CH 2 -isothiazolyl, —CH 2 -pyridazinyl, —CH 2 -pyrimidinyl, —CH 2 -pyrazinyl, —CH 2 -triazinyl, —CH 2 -cinnolinyl, —CH 2 -phthalazinyl, —CH 2 -quinazolinyl, —CH 2 -pyrimidyl, —CH 2 -oxetanyl, —CH 2 -azepinyl, —CH 2 -piperazinyl, —CH 2 -morpholinyl, —CH 2 -dioxanyl, —CH 2 -thietanyl, —CH 2 -oxazolyl, —(CH 2 ) 2 -triazolyl, and the like.
",0,US08598312-20131203.txt,0
